Model,GBRT_d3_lr001,GBRT_d3_lr001,GBRT_d3_lr005,GBRT_d3_lr005,GBRT_d4_lr001,GBRT_d4_lr001,GBRT_d4_lr005,GBRT_d4_lr005,GBRT_d5_lr001,GBRT_d5_lr001,GBRT_d5_lr005,GBRT_d5_lr005,MLP_64_relu_lr0005,MLP_64_relu_lr0005,MLP_64_relu_lr001,MLP_64_relu_lr001,MLP_64_relu_lr005,MLP_64_relu_lr005,MLP_64_relu_lr01,MLP_64_relu_lr01,Slin_C01,Slin_C01,Slin_C1,Slin_C1,Slin_C10,Slin_C10,Spoly2_C10_g001,Spoly2_C10_g001,Spoly2_C10_gscale,Spoly2_C10_gscale,Spoly2_C1_g001,Spoly2_C1_g001,Spoly2_C1_gscale,Spoly2_C1_gscale,Spoly3_C1_g001,Spoly3_C1_g001,Spoly3_C1_gscale,Spoly3_C1_gscale,Srbf_C100_e01_g001,Srbf_C100_e01_g001,Srbf_C100_e01_g01,Srbf_C100_e01_g01,Srbf_C100_e01_gscale,Srbf_C100_e01_gscale,Srbf_C100_e05_g001,Srbf_C100_e05_g001,Srbf_C100_e05_g01,Srbf_C100_e05_g01,Srbf_C100_e05_gscale,Srbf_C100_e05_gscale,Srbf_C10_e01_g001,Srbf_C10_e01_g001,Srbf_C10_e01_g01,Srbf_C10_e01_g01,Srbf_C10_e01_gscale,Srbf_C10_e01_gscale,Srbf_C10_e05_g001,Srbf_C10_e05_g001,Srbf_C10_e05_g01,Srbf_C10_e05_g01,Srbf_C10_e05_gscale,Srbf_C10_e05_gscale,Srbf_C1_e01_g001,Srbf_C1_e01_g001,Srbf_C1_e01_g01,Srbf_C1_e01_g01,Srbf_C1_e01_gscale,Srbf_C1_e01_gscale,Srbf_C1_e05_g001,Srbf_C1_e05_g001,Srbf_C1_e05_g01,Srbf_C1_e05_g01,Srbf_C1_e05_gscale,Srbf_C1_e05_gscale
,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE,R2,RMSE
DataFrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KO_target60,-3.681868,0.074358,-5.69067,0.086607,-3.999725,0.076369,-5.527231,0.085689,-4.225722,0.077657,-5.737742,0.086597,-6.268061,0.107149,-5.777966,0.103258,-5.171426,0.098931,-3.372722,0.083419,-0.158578,0.045009,-0.160735,0.045049,-0.160211,0.045033,-0.938478,0.059608,-3.798432,0.094688,-0.278937,0.047976,-3.082988,0.086662,-0.715327,0.056076,-84.479303,0.331334,-1.89771,0.072671,-5.807559,0.102155,-1.70705,0.065973,-1.096865,0.061686,-0.956066,0.056952,-0.328349,0.04778,-0.698605,0.055516,-2.276954,0.073973,-1.700076,0.0659,-0.425968,0.050322,-0.865881,0.055785,-0.328349,0.04778,-0.210402,0.046175,-0.97894,0.057865,-1.190673,0.059846,-0.096062,0.043658,-0.440734,0.049324,-0.322228,0.047678
KO_target90,-1.919805,0.086607,-2.572775,0.095633,-2.015527,0.08747,-2.525482,0.094773,-2.181498,0.089379,-2.531466,0.093999,-3.918895,0.121763,-3.944897,0.122974,-3.059958,0.111097,-4.250785,0.122873,-0.180674,0.059353,-0.18418,0.059417,-0.181215,0.059371,-0.521807,0.069658,-2.466026,0.104088,-0.192595,0.060345,-2.308298,0.101531,-0.325693,0.06465,-32.136833,0.314798,-2.134427,0.098785,-8.774049,0.169276,-4.188878,0.118691,-1.159615,0.081086,-3.359741,0.114688,-0.99428,0.077154,-0.736056,0.074517,-2.588732,0.105841,-3.327942,0.110356,-0.359028,0.06423,-1.890235,0.090809,-0.99428,0.077154,-0.25238,0.062316,-0.909027,0.077525,-1.74834,0.09012,-0.065767,0.057255,-0.637569,0.069222,-0.863721,0.074546
CVX_target30,-0.131716,0.052758,-0.493679,0.060263,-0.193804,0.05409,-0.53759,0.061072,-0.225019,0.054709,-0.562652,0.061593,-6.692101,0.131478,-6.198544,0.126564,-5.234728,0.11859,-4.335945,0.108937,-0.168531,0.053042,-0.172378,0.053083,-0.170228,0.053063,-0.936538,0.069715,-8.551812,0.152696,-0.224051,0.055527,-7.943382,0.146833,-0.458951,0.061461,-90.0116,0.454302,-5.348236,0.126326,-15.943104,0.177964,-3.740012,0.101662,-4.395797,0.111214,-5.08218,0.113334,-0.603621,0.060687,-1.490864,0.079736,-4.028024,0.107593,-1.968488,0.082663,-0.864469,0.06694,-3.012648,0.095496,-0.588773,0.060491,-0.275822,0.056874,-1.608996,0.078737,-0.995125,0.067772,-0.233807,0.054265,-1.194099,0.072106,-0.503503,0.059085
CVX_target60,-0.168499,0.074806,-0.464133,0.083165,-0.222382,0.076335,-0.539288,0.084827,-0.269732,0.077568,-0.514253,0.084254,-3.935079,0.148792,-4.636109,0.15761,-6.107036,0.172397,-5.023609,0.16177,-0.329403,0.077603,-0.329509,0.077623,-0.331491,0.077662,-0.641406,0.087855,-5.531466,0.182851,-0.277137,0.076539,-4.136957,0.162645,-0.344396,0.079082,-140.575002,0.74862,-2.27125,0.128291,-6.524522,0.1862,-2.945677,0.125345,-2.483298,0.130434,-5.619718,0.167177,-1.183889,0.097636,-0.783786,0.091972,-2.968028,0.134365,-1.825156,0.10992,-0.625618,0.087722,-2.415492,0.123394,-1.008747,0.094337,-0.312338,0.078154,-1.224652,0.100119,-1.100834,0.096358,-0.283247,0.077603,-1.089442,0.097146,-0.868672,0.090676
CVX_target90,-0.208957,0.102695,-0.406767,0.10964,-0.272528,0.104994,-0.409514,0.10994,-0.284621,0.105381,-0.376773,0.108743,-2.855673,0.180009,-2.668245,0.173606,-2.346885,0.16837,-2.413926,0.171026,-0.408562,0.108592,-0.406725,0.108521,-0.411911,0.10869,-0.782879,0.129604,-5.939435,0.256114,-0.350646,0.107066,-3.983204,0.218051,-0.414851,0.111878,-181.443979,1.047645,-1.755466,0.156637,-5.317524,0.229951,-2.238184,0.165289,-1.505935,0.148782,-4.47079,0.205389,-0.994876,0.129711,-0.630661,0.11982,-1.901138,0.156798,-1.253366,0.139762,-0.475128,0.115644,-2.051571,0.160011,-0.908792,0.127543,-0.333951,0.106387,-1.04466,0.131685,-0.83673,0.12538,-0.161932,0.099966,-0.805772,0.124882,-0.736779,0.121708
BLK_target30,-0.032244,0.049133,-0.147254,0.051648,-0.054021,0.049552,-0.175113,0.052278,-0.065316,0.049773,-0.197541,0.052814,-1.657114,0.079058,-1.686673,0.078344,-1.154711,0.071171,-0.963103,0.067524,-0.021687,0.048681,-0.022768,0.0487,-0.020867,0.048667,-0.095028,0.050954,-1.489548,0.075921,-0.024241,0.048951,-1.295076,0.073164,-0.056319,0.049894,-62.733225,0.302912,-0.692442,0.063797,-2.202363,0.08571,-1.954893,0.082258,-0.476288,0.059514,-1.189872,0.072692,-0.610554,0.061,-0.119046,0.051583,-0.753392,0.064998,-1.107095,0.06961,-0.144881,0.051843,-0.519345,0.05952,-0.588214,0.060583,-0.022461,0.048909,-0.221194,0.053796,-0.528468,0.059415,-0.028236,0.049094,-0.194759,0.052699,-0.409271,0.056694
BLK_target60,-0.234175,0.075447,-0.822287,0.090887,-0.35576,0.078834,-0.911092,0.092646,-0.408721,0.08012,-0.799973,0.089452,-3.996619,0.143249,-3.780611,0.136941,-3.578457,0.135103,-4.132693,0.1359,-0.162935,0.07229,-0.161762,0.072234,-0.165489,0.072366,-0.360953,0.07727,-32.466875,0.272949,-0.152109,0.071727,-12.261162,0.199185,-0.187673,0.072432,-73.014558,0.50186,-2.606098,0.115528,-15.947665,0.224011,-4.676082,0.156779,-1.963531,0.109221,-8.798527,0.173214,-1.607888,0.104315,-0.527807,0.081215,-5.951253,0.145466,-3.540713,0.138691,-0.34491,0.078043,-4.318739,0.127773,-1.602542,0.104143,-0.158525,0.071738,-1.299049,0.093611,-1.849536,0.107043,-0.081549,0.070806,-0.848926,0.086572,-1.176621,0.094884
BLK_target90,-0.388481,0.107861,-0.961898,0.128236,-0.488343,0.111538,-0.850817,0.124395,-0.53452,0.113119,-0.74943,0.120985,-2.891038,0.167126,-2.835353,0.165086,-4.991355,0.187951,-4.050961,0.17612,-0.249409,0.101302,-0.245564,0.101167,-0.243969,0.101116,-0.404705,0.105396,-17.076391,0.28977,-0.27906,0.102508,-12.347453,0.254478,-0.341147,0.104707,-26.467324,0.447223,-2.859667,0.155335,-13.982598,0.314075,-5.643933,0.228926,-2.524392,0.154596,-10.334526,0.264446,-2.773283,0.171302,-0.51769,0.109201,-5.926174,0.195956,-3.186093,0.179226,-0.443132,0.106939,-5.659328,0.192768,-2.299722,0.15761,-0.259948,0.101458,-1.438048,0.127425,-2.001699,0.145514,-0.176258,0.098433,-1.312457,0.128892,-1.408845,0.133056
F_target30,-0.029847,0.064447,-0.261893,0.070141,-0.06708,0.065402,-0.320238,0.071936,-0.090182,0.065969,-0.270528,0.070612,-5.397049,0.129804,-4.954019,0.127932,-4.274562,0.118273,-3.878527,0.113545,-0.211557,0.067976,-0.210305,0.067969,-0.209606,0.067947,-0.422339,0.075183,-6.613894,0.162499,-0.117491,0.066464,-5.470497,0.15414,-0.198467,0.068774,-103.843489,0.532303,-1.424297,0.10077,-4.707917,0.152576,-3.744178,0.139779,-0.824943,0.087967,-2.654896,0.123792,-1.215188,0.094605,-0.327795,0.073013,-1.861724,0.106782,-2.255421,0.112754,-0.310405,0.072925,-1.024723,0.091095,-1.005182,0.089788,-0.138241,0.067217,-0.758976,0.084495,-0.887481,0.08427,-0.098175,0.066478,-0.421611,0.076245,-0.543201,0.077827
F_target60,-0.087837,0.093547,-0.240119,0.099562,-0.112571,0.094553,-0.228998,0.099128,-0.134458,0.095428,-0.248847,0.099915,-1.67326,0.148,-1.680789,0.149067,-1.406857,0.141825,-1.243695,0.135978,-0.305476,0.099867,-0.314916,0.100064,-0.315233,0.100055,-0.18559,0.09938,-3.713156,0.192711,-0.101053,0.095512,-2.415841,0.170899,-0.13636,0.097038,-31.829965,0.463716,-0.871891,0.127168,-3.164826,0.18859,-1.849856,0.145527,-0.885585,0.126642,-2.202062,0.160244,-0.812108,0.116551,-0.23043,0.101546,-1.504775,0.142673,-1.455429,0.132696,-0.242833,0.102501,-1.211924,0.135082,-0.800589,0.116088,-0.114367,0.096486,-0.613048,0.117222,-0.787744,0.116622,-0.132553,0.097686,-0.567476,0.114258,-0.503206,0.108453
